August, Category2, 600
September, Category4, 492
February, Category0, 81
May, Category6, 612
February, Category5, 764
January, Category0, 263
May, Category7, 728
January, Category4, 803
May, Category4, 450
March, Category7, 282
October, Category8, 470
June, Category2, 617
May, Category5, 181
August, Category0, 730
April, Category4, 821
December, Category4, 720
May, Category2, 546
June, Category9, 960
March, Category6, 270
November, Category6, 825
April, Category8, 367
April, Category9, 735
March, Category0, 313
March, Category4, 932
September, Category2, 307
February, Category5, 316
January, Category2, 533
May, Category5, 972
November, Category9, 903
August, Category8, 453
June, Category6, 658
March, Category6, 483
August, Category3, 709
March, Category5, 638
March, Category7, 589
August, Category1, 946
March, Category0, 712
December, Category0, 48
April, Category6, 771
April, Category4, 884
July, Category9, 315
November, Category8, 564
March, Category5, 608
March, Category8, 100
February, Category8, 182
March, Category5, 879
December, Category1, 985
December, Category9, 788
March, Category9, 37
January, Category2, 949
March, Category6, 960
April, Category2, 49
August, Category1, 10
March, Category4, 875
October, Category4, 959
July, Category1, 755
March, Category2, 142
February, Category1, 216
April, Category6, 968
June, Category4, 480
June, Category5, 523
October, Category3, 780
May, Category2, 524
June, Category4, 188
May, Category0, 421
January, Category6, 484
December, Category4, 618
September, Category3, 306
March, Category9, 97
September, Category6, 181
September, Category2, 314
February, Category1, 991
April, Category6, 86
October, Category8, 736
November, Category4, 810
July, Category5, 807
September, Category7, 746
March, Category4, 869
September, Category6, 576
September, Category3, 1000
September, Category2, 287
April, Category8, 210
July, Category9, 559
February, Category1, 366
March, Category8, 272
April, Category6, 902
August, Category2, 991
February, Category8, 831
April, Category4, 46
May, Category6, 530
June, Category8, 303
October, Category5, 40
November, Category5, 735
May, Category4, 856
February, Category8, 910
November, Category3, 359
September, Category5, 352
February, Category4, 911
December, Category8, 362
February, Category8, 555
November, Category3, 33
August, Category3, 845
January, Category4, 831
May, Category5, 442
October, Category9, 129
February, Category2, 854
April, Category4, 508
September, Category5, 2
May, Category4, 27
July, Category5, 196
February, Category2, 58
April, Category8, 746
July, Category3, 65
June, Category3, 16
June, Category4, 246
September, Category6, 249
January, Category6, 919
April, Category3, 360
April, Category6, 207
February, Category6, 127
July, Category9, 850
April, Category4, 250
September, Category0, 571
October, Category3, 443
May, Category3, 266
April, Category6, 921
July, Category9, 990
July, Category4, 957
November, Category1, 45
March, Category9, 277
September, Category8, 516
May, Category5, 542
June, Category4, 710
June, Category0, 248
April, Category3, 681
April, Category8, 925
November, Category4, 277
November, Category5, 614
July, Category0, 103
July, Category3, 396
July, Category5, 23
July, Category5, 844
September, Category2, 783
February, Category5, 18
September, Category9, 225
July, Category2, 205
February, Category1, 466
January, Category7, 386
November, Category1, 800
February, Category8, 890
August, Category7, 993
February, Category0, 516
April, Category5, 852
May, Category0, 240
October, Category7, 307
April, Category2, 394
April, Category5, 85
December, Category3, 471
August, Category4, 294
December, Category9, 6
April, Category0, 742
March, Category9, 743
May, Category7, 281
January, Category6, 795
December, Category3, 97
November, Category5, 158
October, Category3, 577
March, Category7, 193
November, Category1, 986
February, Category0, 120
August, Category9, 730
August, Category9, 221
February, Category4, 743
August, Category3, 358
April, Category4, 992
January, Category6, 105
December, Category5, 855
January, Category8, 99
January, Category6, 405
July, Category8, 680
April, Category8, 3
August, Category0, 850
October, Category8, 388
February, Category6, 933
July, Category2, 506
December, Category1, 844
May, Category8, 783
May, Category2, 44
December, Category1, 8
August, Category0, 561
November, Category0, 470
April, Category2, 129
June, Category0, 841
November, Category7, 718
May, Category1, 288
June, Category1, 825
January, Category0, 473
November, Category5, 63
March, Category6, 118
June, Category0, 366
August, Category2, 711
November, Category7, 348
March, Category0, 797
July, Category7, 86
October, Category5, 507
October, Category8, 768
August, Category3, 739
November, Category1, 198
October, Category0, 437
May, Category5, 888
August, Category9, 214
May, Category9, 484
August, Category3, 767
November, Category9, 394
March, Category2, 785
September, Category6, 147
September, Category5, 197
January, Category5, 975
January, Category7, 775
January, Category4, 530
October, Category8, 395
May, Category4, 505
March, Category9, 284
February, Category9, 247
December, Category2, 439
July, Category8, 177
August, Category1, 977
November, Category3, 592
October, Category9, 200
April, Category1, 11
June, Category1, 256
December, Category9, 627
December, Category4, 302
May, Category0, 683
July, Category8, 680
June, Category2, 887
March, Category8, 715
December, Category6, 436
September, Category0, 507
March, Category9, 18
February, Category5, 913
October, Category0, 638
October, Category8, 549
December, Category0, 133
July, Category4, 38
September, Category0, 928
July, Category0, 463
September, Category2, 757
January, Category2, 237
November, Category5, 719
August, Category0, 492
January, Category0, 204
January, Category2, 150
July, Category3, 871
March, Category3, 858
January, Category9, 647
February, Category4, 560
June, Category8, 807
December, Category3, 757
October, Category8, 41
June, Category2, 412
May, Category9, 306
September, Category4, 296
July, Category8, 993
June, Category8, 533
September, Category9, 683
May, Category9, 492
December, Category0, 431
June, Category5, 543
March, Category7, 904
July, Category2, 589
December, Category1, 421
January, Category4, 157
September, Category8, 820
May, Category8, 107
May, Category6, 644
February, Category7, 142
February, Category9, 422
June, Category1, 286
May, Category9, 964
November, Category6, 634
February, Category0, 573
December, Category2, 717
November, Category0, 865
September, Category6, 488
January, Category2, 785
August, Category7, 967
July, Category5, 218
January, Category3, 155
August, Category4, 402
April, Category1, 539
June, Category7, 796
February, Category5, 790
December, Category7, 44
February, Category4, 196
October, Category2, 847
March, Category6, 877
October, Category4, 781
February, Category8, 616
September, Category2, 511
June, Category5, 246
March, Category2, 350
October, Category6, 171
April, Category3, 22
January, Category6, 431
May, Category5, 849
March, Category2, 479
October, Category1, 16
August, Category2, 416
May, Category2, 331
July, Category2, 6
January, Category7, 800
December, Category3, 323
July, Category7, 674
October, Category2, 434
May, Category9, 530
July, Category3, 171
December, Category5, 632
February, Category3, 740
March, Category3, 912
April, Category0, 338
June, Category0, 161
November, Category8, 435
November, Category0, 696
January, Category0, 94
January, Category2, 809
June, Category2, 735
October, Category2, 102
February, Category1, 734
January, Category1, 818
March, Category6, 637
September, Category5, 367
March, Category0, 625
November, Category0, 365
January, Category1, 324
February, Category9, 110
May, Category5, 463
December, Category8, 479
September, Category7, 601
May, Category7, 466
June, Category0, 508
November, Category0, 670
December, Category1, 728
June, Category4, 360
July, Category8, 401
February, Category2, 797
June, Category0, 364
September, Category5, 430
February, Category5, 37
March, Category5, 52
May, Category2, 120
September, Category1, 512
April, Category3, 683
December, Category5, 459
February, Category9, 597
September, Category3, 334
March, Category6, 396
February, Category5, 745
August, Category2, 878
January, Category0, 805
July, Category5, 896
May, Category2, 273
March, Category2, 946
December, Category2, 222
October, Category4, 256
March, Category0, 405
September, Category6, 473
October, Category3, 732
October, Category5, 911
June, Category2, 405
July, Category9, 74
December, Category4, 890
October, Category7, 146
April, Category7, 177
July, Category9, 443
February, Category5, 109
January, Category9, 892
October, Category5, 893
July, Category4, 730
May, Category9, 245
June, Category4, 471
November, Category5, 477
August, Category1, 243
May, Category9, 403
March, Category3, 159
October, Category0, 10
May, Category6, 146
January, Category3, 445
December, Category5, 544
December, Category2, 21
October, Category2, 875
April, Category4, 837
March, Category2, 386
March, Category7, 265
September, Category1, 599
October, Category3, 212
October, Category7, 331
April, Category0, 645
October, Category5, 625
April, Category1, 609
November, Category0, 590
January, Category5, 195
September, Category3, 537
January, Category7, 935
November, Category4, 833
November, Category1, 915
January, Category9, 496
June, Category9, 574
April, Category2, 284
December, Category3, 788
November, Category1, 492
April, Category3, 873
April, Category6, 400
March, Category6, 132
September, Category9, 829
July, Category0, 800
July, Category1, 966
October, Category9, 5
July, Category1, 705
September, Category2, 286
May, Category8, 465
October, Category0, 523
October, Category7, 397
November, Category8, 142
December, Category6, 390
July, Category2, 860
December, Category2, 692
August, Category8, 994
November, Category7, 282
February, Category7, 287
April, Category9, 212
December, Category2, 453
December, Category6, 11
June, Category3, 825
July, Category4, 830
July, Category6, 162
June, Category0, 155
August, Category0, 436
September, Category2, 349
February, Category4, 884
June, Category5, 457
March, Category5, 713
April, Category1, 115
January, Category5, 192
July, Category7, 66
April, Category4, 959
February, Category7, 719
July, Category3, 983
August, Category2, 160
March, Category5, 972
February, Category3, 634
October, Category8, 793
September, Category0, 632
May, Category2, 236
September, Category5, 700
March, Category7, 495
January, Category3, 250
April, Category1, 689
September, Category2, 826
August, Category5, 904
October, Category5, 388
December, Category4, 90
February, Category5, 250
February, Category1, 879
September, Category5, 615
November, Category3, 911
August, Category3, 602
June, Category9, 650
January, Category5, 470
April, Category5, 316
September, Category7, 588
November, Category2, 998
February, Category8, 523
April, Category0, 539
July, Category3, 797
February, Category8, 994
March, Category2, 251
October, Category9, 232
August, Category3, 104
May, Category6, 370
December, Category3, 564
July, Category7, 615
April, Category8, 798
April, Category8, 885
December, Category9, 61
December, Category6, 633
March, Category1, 465
February, Category3, 41
November, Category9, 543
October, Category6, 632
August, Category8, 32
November, Category1, 725
June, Category6, 474
July, Category9, 70
June, Category6, 108
February, Category6, 567
November, Category7, 770
April, Category6, 245
September, Category9, 163
February, Category9, 160
March, Category1, 451
November, Category3, 691
March, Category9, 917
March, Category1, 941
September, Category2, 681
June, Category4, 316
April, Category4, 477
February, Category0, 824
September, Category2, 820
April, Category9, 709
March, Category4, 65
September, Category3, 903
September, Category2, 91
June, Category1, 278
October, Category5, 260
December, Category7, 395
July, Category7, 80
May, Category9, 440
April, Category2, 419
May, Category2, 987
December, Category9, 700
November, Category3, 136
September, Category7, 150
June, Category5, 226
November, Category6, 676
February, Category8, 731
June, Category5, 577
May, Category1, 263
January, Category0, 772
May, Category7, 723
October, Category2, 868
February, Category3, 131
April, Category8, 849
August, Category2, 185
April, Category5, 390
April, Category5, 873
February, Category1, 668
October, Category2, 195
March, Category1, 592
May, Category2, 673
April, Category5, 413
October, Category2, 944
July, Category4, 801
July, Category6, 894
June, Category4, 421
October, Category8, 714
December, Category5, 893
April, Category7, 906
September, Category2, 97
December, Category8, 947
April, Category8, 946
September, Category4, 374
November, Category9, 387
December, Category5, 827
August, Category1, 221
July, Category2, 390
June, Category6, 906
October, Category8, 674
March, Category7, 498
May, Category9, 76
April, Category9, 844
April, Category5, 185
November, Category7, 34
August, Category3, 756
December, Category4, 194
August, Category3, 446
August, Category9, 953
August, Category6, 249
January, Category4, 76
April, Category8, 504
November, Category7, 320
March, Category2, 751
August, Category0, 750
May, Category8, 744
November, Category5, 96
December, Category4, 256
August, Category1, 90
August, Category5, 545
October, Category9, 999
October, Category0, 986
October, Category2, 527
February, Category5, 697
June, Category7, 551
September, Category3, 609
August, Category2, 426
April, Category9, 736
December, Category9, 556
December, Category6, 650
January, Category8, 388
November, Category6, 681
May, Category5, 133
November, Category6, 952
June, Category2, 907
December, Category0, 576
August, Category8, 23
July, Category5, 443
April, Category8, 324
February, Category5, 914
March, Category8, 670
January, Category0, 358
July, Category7, 193
July, Category7, 979
October, Category2, 804
August, Category8, 711
January, Category7, 327
January, Category0, 476
August, Category0, 390
October, Category1, 197
June, Category9, 98
November, Category2, 572
March, Category2, 924
August, Category2, 349
March, Category6, 636
July, Category5, 490
March, Category1, 321
December, Category2, 629
August, Category5, 107
September, Category7, 535
November, Category4, 667
November, Category6, 885
March, Category2, 193
August, Category6, 633
August, Category3, 100
April, Category8, 667
May, Category5, 274
March, Category8, 14
August, Category0, 394
April, Category8, 279
December, Category1, 393
March, Category8, 54
September, Category6, 419
October, Category1, 855
July, Category5, 3
December, Category6, 228
February, Category9, 997
April, Category7, 427
August, Category8, 487
May, Category3, 998
February, Category7, 476
November, Category5, 60
December, Category6, 373
April, Category6, 236
May, Category9, 979
December, Category1, 225
July, Category7, 694
October, Category9, 685
November, Category4, 1000
August, Category8, 506
February, Category4, 340
March, Category6, 537
November, Category1, 875
February, Category8, 728
January, Category0, 403
May, Category3, 666
July, Category4, 831
October, Category4, 61
May, Category0, 719
June, Category0, 796
August, Category9, 675
May, Category6, 337
October, Category7, 95
July, Category3, 816
September, Category3, 274
February, Category1, 693
September, Category2, 417
June, Category7, 35
August, Category4, 513
March, Category1, 755
April, Category3, 583
February, Category2, 189
January, Category2, 265
September, Category3, 717
June, Category8, 770
February, Category7, 383
February, Category7, 445
January, Category8, 526
February, Category1, 590
April, Category1, 132
February, Category9, 917
December, Category4, 375
February, Category5, 501
March, Category3, 228
August, Category7, 163
April, Category0, 955
September, Category8, 408
March, Category0, 173
March, Category0, 716
March, Category8, 341
December, Category1, 946
December, Category7, 555
September, Category2, 203
November, Category3, 136
April, Category5, 206
January, Category8, 481
January, Category6, 122
November, Category8, 191
September, Category2, 508
June, Category9, 57
April, Category6, 242
June, Category2, 463
February, Category0, 47
December, Category3, 721
January, Category7, 21
October, Category9, 410
January, Category3, 842
July, Category8, 503
July, Category4, 641
March, Category8, 613
August, Category5, 219
August, Category1, 238
August, Category2, 55
April, Category4, 972
January, Category4, 128
January, Category4, 201
August, Category7, 323
December, Category5, 629
June, Category4, 681
February, Category6, 568
May, Category7, 429
May, Category4, 11
December, Category2, 821
September, Category9, 97
December, Category0, 513
June, Category9, 413
September, Category1, 512
September, Category8, 50
November, Category2, 972
April, Category1, 270
April, Category4, 44
March, Category6, 356
May, Category1, 112
July, Category5, 70
September, Category6, 855
February, Category3, 522
January, Category9, 897
December, Category8, 976
August, Category1, 533
November, Category4, 954
April, Category9, 855
January, Category7, 366
June, Category1, 791
November, Category8, 899
December, Category6, 982
March, Category2, 99
June, Category3, 220
August, Category4, 760
February, Category2, 348
August, Category9, 727
April, Category7, 469
May, Category9, 61
June, Category6, 66
February, Category1, 480
January, Category1, 902
November, Category3, 640
April, Category2, 878
March, Category1, 119
February, Category7, 411
January, Category2, 81
April, Category2, 487
January, Category5, 609
September, Category4, 721
June, Category9, 405
September, Category0, 714
November, Category0, 544
January, Category5, 63
April, Category6, 312
July, Category2, 396
January, Category0, 554
December, Category8, 483
November, Category1, 42
August, Category4, 112
May, Category5, 808
November, Category1, 592
January, Category1, 571
July, Category1, 386
November, Category8, 921
September, Category9, 936
May, Category9, 778
May, Category2, 733
March, Category6, 672
December, Category1, 334
September, Category1, 882
May, Category4, 73
January, Category0, 916
May, Category5, 679
December, Category2, 807
April, Category1, 840
April, Category8, 423
February, Category7, 545
June, Category0, 160
July, Category5, 915
October, Category2, 561
December, Category7, 163
October, Category7, 85
October, Category2, 448
March, Category1, 70
June, Category6, 734
March, Category1, 67
January, Category9, 142
August, Category1, 414
November, Category6, 796
November, Category4, 709
September, Category5, 707
June, Category6, 715
August, Category5, 920
September, Category7, 430
June, Category6, 76
July, Category3, 905
November, Category2, 597
March, Category8, 837
October, Category8, 246
September, Category4, 177
January, Category3, 146
October, Category7, 753
September, Category6, 252
October, Category6, 390
October, Category6, 566
December, Category8, 93
July, Category9, 913
November, Category0, 172
May, Category7, 400
March, Category7, 358
June, Category7, 856
November, Category4, 542
February, Category5, 921
May, Category6, 378
September, Category3, 146
May, Category9, 48
September, Category2, 781
November, Category3, 555
August, Category8, 647
May, Category0, 124
April, Category0, 199
October, Category8, 5
January, Category1, 136
August, Category3, 313
July, Category8, 916
July, Category9, 981
June, Category1, 515
August, Category4, 648
February, Category3, 987
July, Category8, 395
September, Category7, 87
June, Category8, 561
December, Category6, 90
November, Category0, 721
January, Category3, 290
August, Category2, 735
March, Category8, 139
April, Category0, 636
June, Category5, 113
June, Category3, 199
July, Category3, 241
January, Category2, 306
March, Category7, 335
April, Category8, 495
June, Category9, 709
August, Category7, 214
February, Category6, 681
November, Category4, 557
January, Category5, 892
July, Category0, 801
December, Category2, 776
December, Category3, 85
April, Category4, 117
January, Category3, 921
September, Category3, 167
July, Category5, 39
November, Category4, 503
April, Category3, 214
October, Category8, 216
April, Category7, 281
September, Category2, 281
August, Category7, 546
February, Category2, 265
October, Category1, 433
November, Category0, 126
December, Category7, 554
February, Category3, 460
January, Category3, 686
September, Category4, 440
December, Category8, 515
January, Category2, 958
July, Category5, 320
September, Category2, 179
November, Category9, 126
July, Category6, 423
September, Category4, 37
May, Category3, 469
September, Category3, 391
December, Category7, 891
December, Category5, 662
June, Category3, 835
April, Category9, 851
December, Category4, 976
January, Category1, 833
May, Category4, 206
March, Category1, 857
January, Category7, 305
April, Category4, 16
May, Category6, 680
August, Category3, 914
May, Category2, 345
August, Category4, 298
September, Category2, 889
July, Category2, 332
August, Category8, 219
June, Category9, 81
April, Category3, 294
June, Category2, 579
August, Category8, 457
April, Category8, 276
July, Category6, 668
November, Category9, 914
December, Category3, 170
May, Category1, 262
October, Category2, 104
November, Category2, 265
June, Category2, 849
March, Category2, 311
May, Category3, 538
August, Category8, 119
September, Category3, 891
November, Category6, 642
January, Category2, 922
October, Category8, 546
February, Category9, 120
August, Category8, 431
February, Category4, 210
May, Category3, 549
September, Category1, 21
May, Category2, 882
March, Category8, 990
June, Category6, 658
October, Category5, 960
August, Category7, 795
December, Category9, 841
July, Category2, 896
May, Category8, 430
August, Category6, 8
June, Category4, 178
May, Category2, 382
November, Category4, 25
May, Category2, 905
May, Category6, 950
January, Category0, 425
February, Category2, 276
July, Category8, 738
June, Category8, 446
January, Category2, 659
December, Category7, 227
December, Category7, 294
August, Category7, 411
August, Category3, 245
July, Category6, 222
October, Category3, 994
September, Category4, 9
July, Category8, 215
December, Category2, 895
May, Category4, 312
March, Category8, 641
June, Category4, 445
December, Category8, 595
July, Category9, 189
August, Category3, 291
November, Category7, 972
June, Category0, 701
January, Category1, 934
September, Category2, 866
February, Category5, 789
July, Category9, 576
January, Category4, 934
June, Category0, 673
April, Category2, 338
March, Category4, 100
August, Category4, 268
March, Category2, 343
August, Category7, 584
September, Category7, 469
July, Category0, 675
June, Category3, 950
March, Category6, 500
April, Category0, 992
January, Category7, 865
May, Category9, 818
June, Category3, 561
March, Category3, 238
August, Category3, 893
February, Category2, 263
June, Category4, 512
July, Category5, 181
August, Category0, 971
December, Category4, 635
November, Category3, 865
July, Category8, 204
February, Category0, 474
December, Category9, 445
November, Category0, 250
January, Category1, 559
May, Category5, 704
December, Category3, 156
September, Category9, 205
November, Category3, 147
January, Category4, 29
July, Category5, 221
December, Category6, 311
July, Category4, 667
February, Category4, 197
February, Category5, 367
May, Category9, 495
July, Category6, 748
December, Category7, 218
September, Category3, 672
February, Category3, 772
April, Category0, 229
March, Category4, 665
September, Category2, 877
June, Category4, 427
January, Category1, 490
May, Category0, 268
August, Category1, 397
January, Category6, 583
July, Category3, 370
September, Category8, 41
October, Category6, 23
August, Category5, 537
July, Category8, 367
July, Category1, 721
April, Category8, 700
August, Category4, 834
March, Category1, 950
January, Category3, 700
February, Category5, 295
June, Category5, 511
September, Category3, 527
September, Category3, 674
September, Category6, 572
August, Category2, 725
December, Category2, 365
January, Category8, 53
September, Category9, 166
July, Category5, 742
September, Category9, 313
October, Category7, 190
March, Category2, 748
August, Category0, 251
October, Category3, 380
April, Category7, 702
March, Category0, 405
November, Category7, 146
May, Category9, 803
May, Category5, 959
December, Category3, 971
May, Category3, 826
November, Category0, 815
April, Category6, 913
September, Category7, 566
April, Category2, 61
October, Category3, 501
August, Category2, 129
July, Category1, 778
September, Category4, 630
August, Category9, 106
June, Category7, 343
June, Category6, 563
January, Category3, 715
April, Category5, 442
July, Category7, 240
September, Category1, 790
January, Category1, 261
October, Category0, 955
October, Category8, 332
August, Category8, 115
April, Category1, 477
March, Category7, 869
January, Category8, 168
January, Category7, 554
January, Category9, 969
November, Category3, 236
October, Category4, 815
November, Category4, 378
September, Category8, 200
February, Category6, 200
August, Category0, 557
September, Category3, 785
January, Category4, 435
January, Category9, 683
October, Category7, 652
November, Category9, 952
December, Category0, 213
August, Category8, 596
July, Category8, 115
September, Category9, 782
December, Category0, 565
July, Category8, 148
July, Category5, 892
January, Category7, 167
February, Category1, 929
October, Category4, 518
January, Category0, 5
February, Category4, 485
July, Category2, 621
January, Category5, 547
June, Category7, 825
April, Category1, 215
April, Category7, 333
September, Category2, 158
May, Category1, 176
October, Category3, 313
January, Category8, 215
November, Category9, 13
July, Category4, 677
June, Category4, 236
May, Category4, 404
February, Category7, 745
June, Category1, 102
December, Category5, 254
February, Category9, 393
November, Category6, 30
September, Category4, 314
October, Category6, 565
July, Category0, 178
November, Category2, 78
October, Category2, 542
November, Category6, 55
February, Category7, 822
January, Category7, 314
March, Category9, 433
May, Category4, 476
November, Category1, 745
September, Category8, 955
May, Category4, 1
December, Category3, 576
January, Category9, 302
May, Category3, 607
March, Category6, 693
April, Category8, 699
April, Category5, 276
June, Category9, 823
October, Category3, 917
June, Category2, 562
October, Category8, 835
September, Category5, 207
September, Category9, 559
March, Category3, 579
November, Category8, 287
March, Category1, 470
November, Category1, 84
August, Category7, 804
November, Category1, 708
February, Category2, 497
February, Category0, 626
January, Category2, 180
June, Category7, 242
May, Category8, 410
November, Category4, 259
July, Category5, 790
October, Category1, 379
June, Category7, 967
August, Category8, 654
August, Category3, 322
March, Category2, 323
February, Category6, 151
January, Category4, 709
March, Category2, 758
July, Category5, 520
May, Category5, 255
February, Category9, 927
December, Category1, 957
August, Category5, 451
July, Category6, 77
December, Category0, 848
February, Category5, 381
July, Category0, 934
November, Category4, 275
November, Category1, 798
October, Category5, 166
February, Category8, 711
October, Category0, 912
March, Category8, 740
January, Category3, 937
September, Category4, 107
February, Category0, 915
February, Category4, 77
September, Category5, 575
August, Category5, 639
November, Category5, 489
September, Category6, 793
August, Category4, 955
May, Category3, 467
June, Category9, 48
May, Category1, 76
October, Category4, 697
August, Category4, 768
May, Category9, 244
April, Category4, 57
December, Category5, 344
June, Category3, 588
July, Category3, 193
August, Category4, 584
January, Category4, 541
July, Category9, 875
April, Category9, 570
November, Category0, 872
December, Category8, 394
October, Category2, 873
July, Category5, 953
September, Category9, 97
July, Category4, 454
March, Category7, 485
March, Category3, 806
October, Category6, 457
March, Category5, 702
November, Category5, 648
July, Category6, 396
August, Category9, 826
August, Category9, 612
October, Category3, 471
January, Category7, 18
March, Category9, 425
November, Category3, 598
October, Category2, 342
January, Category5, 159
October, Category4, 51
January, Category7, 753
March, Category2, 590
February, Category1, 641
October, Category4, 724
October, Category6, 118
June, Category8, 304
January, Category8, 15
April, Category3, 552
June, Category9, 237
February, Category7, 274
September, Category6, 757
August, Category0, 574
July, Category5, 537
December, Category7, 802
June, Category3, 167
July, Category3, 457
November, Category4, 363
May, Category1, 289
January, Category5, 697
May, Category2, 137
July, Category6, 459
June, Category1, 642
August, Category1, 477
July, Category4, 26
May, Category2, 156
August, Category0, 484
November, Category1, 133
November, Category5, 347
February, Category0, 542
October, Category2, 52
June, Category0, 19
March, Category1, 762
March, Category2, 873
November, Category3, 406
December, Category5, 951
July, Category7, 70
June, Category3, 248
February, Category8, 726
August, Category3, 433
January, Category7, 622
March, Category9, 683
April, Category5, 714
October, Category9, 294
September, Category4, 57
April, Category0, 57
August, Category6, 667
April, Category1, 895
September, Category5, 13
January, Category2, 437
May, Category9, 748
October, Category9, 327
February, Category6, 132
April, Category8, 880
October, Category6, 425
February, Category7, 277
May, Category6, 500
January, Category2, 463
May, Category4, 132
September, Category9, 779
April, Category0, 502
December, Category3, 924
April, Category6, 901
October, Category0, 165
July, Category5, 994
August, Category7, 66
December, Category2, 777
September, Category7, 821
February, Category2, 137
October, Category3, 909
July, Category5, 700
November, Category5, 741
September, Category2, 811
September, Category2, 521
February, Category1, 666
October, Category9, 806
December, Category0, 338
September, Category3, 979
March, Category9, 130
January, Category5, 304
July, Category0, 662
May, Category2, 684
July, Category8, 52
August, Category4, 946
July, Category6, 475
July, Category2, 412
June, Category7, 358
June, Category9, 572
May, Category0, 833
October, Category6, 252
January, Category2, 673
June, Category3, 563
October, Category8, 515
February, Category8, 729
September, Category1, 217
October, Category9, 556
September, Category2, 826
February, Category9, 573
December, Category7, 365
November, Category2, 99
January, Category3, 250
August, Category0, 359
September, Category6, 100
April, Category9, 893
July, Category0, 574
November, Category9, 13
July, Category7, 777
March, Category1, 724
November, Category9, 416
September, Category6, 175
April, Category3, 185
December, Category2, 379
May, Category7, 972
April, Category9, 271
October, Category4, 875
August, Category7, 770
February, Category3, 950
October, Category5, 816
March, Category3, 55
February, Category1, 955
March, Category2, 512
July, Category2, 637
October, Category7, 842
July, Category2, 669
May, Category0, 761
February, Category1, 411
May, Category7, 120
March, Category4, 504
October, Category4, 243
November, Category6, 255
August, Category6, 780
March, Category4, 137
March, Category0, 116
August, Category7, 628
March, Category0, 821
May, Category6, 192
March, Category0, 896
May, Category0, 655
April, Category3, 569
July, Category2, 912
December, Category9, 740
September, Category1, 61
December, Category3, 79
October, Category0, 990
March, Category8, 38
September, Category8, 64
June, Category6, 223
June, Category7, 53
May, Category7, 20
November, Category9, 700
April, Category0, 461
June, Category2, 441
June, Category6, 554
April, Category5, 424
January, Category9, 711
August, Category7, 713
January, Category1, 761
February, Category8, 578
March, Category4, 987
April, Category0, 673
July, Category0, 756
June, Category0, 211
March, Category7, 732
December, Category6, 328
May, Category1, 725
April, Category1, 829
January, Category0, 782
July, Category5, 295
January, Category5, 360
July, Category0, 569
January, Category3, 969
November, Category6, 507
May, Category1, 742
November, Category5, 61
June, Category5, 315
August, Category2, 596
January, Category5, 325
September, Category9, 853
January, Category9, 818
May, Category6, 21
June, Category3, 366
October, Category8, 680
October, Category4, 704
April, Category9, 862
December, Category8, 343
June, Category2, 350
May, Category0, 831
September, Category8, 816
February, Category7, 322
February, Category9, 544
December, Category4, 216
August, Category7, 848
December, Category0, 478
August, Category7, 928
March, Category4, 647
August, Category7, 727
January, Category4, 981
June, Category8, 850
August, Category4, 929
October, Category0, 513
May, Category7, 151
October, Category7, 105
January, Category4, 313
November, Category4, 380
December, Category1, 533
September, Category6, 214
March, Category2, 191
August, Category2, 306
March, Category8, 592
October, Category6, 591
August, Category3, 714
March, Category7, 866
March, Category3, 419
May, Category2, 916
August, Category7, 777
February, Category1, 706
August, Category7, 94
December, Category3, 847
August, Category3, 556
October, Category3, 601
September, Category6, 165
September, Category9, 771
July, Category4, 232
June, Category5, 700
January, Category7, 121
November, Category3, 589
April, Category3, 748
September, Category6, 431
April, Category1, 5
October, Category8, 426
December, Category3, 461
February, Category0, 974
November, Category4, 748
September, Category9, 777
December, Category3, 809
February, Category3, 907
August, Category7, 442
November, Category1, 106
March, Category7, 26
February, Category7, 586
January, Category3, 736
June, Category9, 693
June, Category7, 145
June, Category1, 50
July, Category3, 756
October, Category5, 951
November, Category3, 390
May, Category1, 278
October, Category4, 624
February, Category4, 274
October, Category2, 717
July, Category7, 429
December, Category0, 226
July, Category2, 197
January, Category8, 252
March, Category7, 486
March, Category7, 228
February, Category8, 75
March, Category5, 274
January, Category8, 271
October, Category0, 669
October, Category2, 71
December, Category6, 138
July, Category4, 230
March, Category7, 768
January, Category6, 487
December, Category9, 841
June, Category8, 433
April, Category8, 548
November, Category9, 559
January, Category2, 628
April, Category8, 19
August, Category5, 716
May, Category4, 969
January, Category8, 982
March, Category7, 543
February, Category0, 704
April, Category2, 267
February, Category2, 49
September, Category2, 73
July, Category6, 44
September, Category4, 617
August, Category3, 250
July, Category6, 162
April, Category2, 656
April, Category4, 604
May, Category4, 978
March, Category5, 348
August, Category0, 176
October, Category2, 890
August, Category3, 499
February, Category3, 815
August, Category3, 220
August, Category8, 607
May, Category7, 440
April, Category5, 882
May, Category4, 891
September, Category9, 140
June, Category0, 433
January, Category0, 804
February, Category0, 76
November, Category4, 550
September, Category1, 901
August, Category0, 541
October, Category7, 789
January, Category6, 921
May, Category6, 273
October, Category2, 512
July, Category0, 808
December, Category6, 262
March, Category4, 512
June, Category0, 404
May, Category4, 835
December, Category6, 858
June, Category6, 500
March, Category1, 634
June, Category4, 823
January, Category9, 88
August, Category5, 676
October, Category4, 552
June, Category5, 940
September, Category1, 770
June, Category4, 942
August, Category6, 367
August, Category6, 963
March, Category5, 635
June, Category4, 175
November, Category4, 721
May, Category3, 860
May, Category4, 495
September, Category0, 249
August, Category5, 375
